month,drug_name,pack_size,concession_price_gbp,vmpp_code
2025-08-01,Cyclizine 50mg/1ml solution for injection ampoules,5.0,4.01,946211000001105
2025-08-01,Dutasteride 500microgram capsules,30.0,2.88,4361711000001101
2025-08-01,Erythromycin 250mg gastro-resistant tablets,28.0,3.02,957611000001107
2025-08-01,Esomeprazole 20mg gastro-resistant capsules,28.0,4.23,17603511000001107
2025-08-01,Esomeprazole 40mg gastro-resistant capsules,28.0,2.56,17603211000001109
2025-08-01,Exemestane 25mg tablets,30.0,10.74,1034211000001109
2025-08-01,Febuxostat 80mg tablets,28.0,5.07,17030211000001103
2025-08-01,Fenofibrate micronised 267mg capsules,28.0,6.1,2957711000001104
2025-08-01,Ferrous gluconate 300mg tablets,28.0,2.05,8096511000001100
2025-08-01,Fexofenadine 180mg tablets,30.0,5.21,1251611000001102
2025-08-01,Fusidic acid 1% modified-release eye drops,5.0,35.0,942311000001101
2025-08-01,Ibuprofen 600mg tablets,84.0,9.38,1069911000001105
2025-08-01,Imipramine 10mg tablets,28.0,2.49,990711000001105
2025-08-01,Imipramine 25mg tablets,28.0,2.73,987311000001106
2025-08-01,Indapamide 2.5mg tablets,28.0,6.99,1171411000001101
2025-08-01,Isosorbide mononitrate 10mg tablets,56.0,1.75,1051111000001102
2025-08-01,Isosorbide mononitrate 40mg tablets,56.0,4.65,955511000001104
2025-08-01,Ivabradine 2.5mg tablets,56.0,31.83,35305511000001100
2025-08-01,Ivabradine 7.5mg tablets,56.0,3.17,9830111000001100
2025-08-01,Lactulose 3.1-3.7g/5ml oral solution,500.0,6.11,970711000001102
2025-08-01,Latanoprost 50micrograms/ml eye drops,2.5,1.85,1075711000001101
2025-08-01,Letrozole 2.5mg tablets,28.0,3.27,3668911000001104
2025-08-01,Levothyroxine sodium 12.5microgram tablets,28.0,11.45,33617511000001105
2025-08-01,Lofepramine 70mg tablets,56.0,24.27,1279011000001106
2025-08-01,Mefenamic acid 500mg tablets,28.0,35.1,1241011000001106
2025-08-01,Methylphenidate 5mg tablets,30.0,6.53,1302411000001106
2025-08-01,Midazolam 10mg/2ml solution for injection ampoules,10.0,5.58,3382911000001109
2025-08-01,Mometasone 0.1% cream,100.0,12.21,1121511000001103
2025-08-01,Mometasone 0.1% cream,30.0,4.12,1242911000001104
2025-08-01,Mometasone 0.1% ointment,100.0,11.82,1303211000001101
2025-08-01,Mometasone 0.1% ointment,30.0,4.08,1293111000001101
2025-08-01,Morphine sulfate 10mg/1ml solution for injection ampoules,10.0,4.53,4382611000001101
2025-08-01,Nabumetone 500mg tablets,56.0,75.5,1264811000001108
2025-08-01,Naftidrofuryl 100mg capsules,84.0,10.23,1247411000001105
2025-08-01,Nefopam 30mg tablets,90.0,4.09,941211000001102
2025-08-01,Nicotine 21mg/24hours transdermal patches,7.0,10.05,1046911000001107
2025-08-01,Nitrazepam 5mg tablets,28.0,1.88,1004511000001101
2025-08-01,Nizatidine 150mg capsules,30.0,20.27,945711000001106
2025-08-01,Nortriptyline 25mg tablets,100.0,2.83,969711000001100
2025-08-01,"Nystatin 100,000units/ml oral suspension",30.0,9.32,1091711000001106
2025-08-01,Olanzapine 10mg tablets,28.0,4.99,1321711000001101
2025-08-01,Olanzapine 15mg tablets,28.0,2.77,1182311000001106
2025-08-01,Olanzapine 2.5mg tablets,28.0,3.51,1216111000001107
2025-08-01,Olanzapine 20mg tablets,28.0,4.99,10878411000001108
2025-08-01,Olanzapine 5mg tablets,28.0,3.33,1236411000001107
2025-08-01,Olanzapine 7.5mg tablets,28.0,1.25,5433211000001104
2025-08-01,Oxybutynin 2.5mg tablets,56.0,1.55,1052811000001100
2025-08-01,Oxybutynin 5mg tablets,56.0,3.67,990211000001103
2025-08-01,Oxycodone 5mg/5ml oral solution sugar free,250.0,8.89,2898011000001100
2025-08-01,Oxytetracycline 250mg tablets,28.0,10.5,3344811000001103
2025-08-01,Pioglitazone 15mg tablets,28.0,6.49,1011011000001108
2025-08-01,Pioglitazone 30mg tablets,28.0,4.99,1126211000001109
2025-08-01,Pioglitazone 45mg tablets,28.0,24.62,5199211000001106
2025-08-01,Piroxicam 0.5% gel,112.0,3.75,1177611000001107
2025-08-01,Piroxicam 0.5% gel,60.0,1.74,1235611000001100
2025-08-01,Pivmecillinam 200mg tablets,10.0,7.78,3685411000001100
2025-08-01,Pramipexole 88microgram tablets,30.0,3.93,3663311000001108
2025-08-01,Pregabalin 150mg tablets,56.0,7.73,37854011000001101
2025-08-01,Pregabalin 300mg tablets,56.0,10.36,37903811000001107
2025-08-01,Pregabalin 50mg tablets,84.0,5.51,37902911000001109
2025-08-01,Prochlorperazine 3mg buccal tablets,50.0,17.68,1144711000001109
2025-08-01,Progesterone micronised 100mg capsules,30.0,4.86,11758811000001100
2025-08-01,Propantheline bromide 15mg tablets,112.0,101.98,1180711000001106
2025-08-01,Propranolol 80mg modified-release capsules,28.0,5.94,1002511000001106
2025-08-01,Prucalopride 2mg tablets,28.0,8.91,16598111000001100
2025-08-01,Pyridostigmine bromide 60mg tablets,200.0,16.28,1196311000001106
2025-08-01,Repaglinide 1mg tablets,90.0,11.76,945811000001103
2025-08-01,Risperidone 500microgram orodispersible tablets sugar free,28.0,6.17,9044111000001106
2025-08-01,Risperidone 500microgram tablets,20.0,3.66,1310211000001108
2025-08-01,Rosuvastatin 15mg tablets,28.0,3.54,40846411000001108
2025-08-01,Sitagliptin 100mg tablets,28.0,6.32,11473611000001104
2025-08-01,Sitagliptin 100mg/5ml oral solution sugar free,150.0,23.41,41204011000001104
2025-08-01,Sitagliptin 25mg tablets,28.0,2.49,20115011000001105
2025-08-01,Sitagliptin 50mg tablets,28.0,3.63,20114711000001108
2025-08-01,Sodium bicarbonate 500mg capsules,56.0,7.16,1289911000001104
2025-08-01,Sulfasalazine 500mg tablets,112.0,6.55,1146811000001108
2025-08-01,Trihexyphenidyl 2mg tablets,84.0,80.91,1323711000001100
2025-08-01,Trihexyphenidyl 5mg tablets,84.0,72.79,1050111000001108
2025-08-01,Trimethoprim 100mg tablets,28.0,4.22,986811000001104
2025-08-01,Trimethoprim 200mg tablets,6.0,1.5,7977811000001107
2025-08-01,Trimethoprim 200mg tablets,14.0,3.51,1308711000001102
2025-08-01,Trimethoprim 50mg/5ml oral suspension sugar free,100.0,5.32,1315511000001101
2025-08-01,Ursodeoxycholic acid 150mg tablets,60.0,72.11,2862111000001100
2025-08-01,Venlafaxine 225mg modified-release capsules,28.0,19.18,30991011000001105
2025-08-01,Water for injections 10ml ampoules,10.0,2.57,2966911000001108
2025-07-01,Acetazolamide 250mg tablets,112.0,60.9,1085411000001103
2025-07-01,Alfuzosin 2.5mg tablets,60.0,6.55,3187411000001105
2025-07-01,Amiloride 5mg tablets,28.0,15.61,1191111000001100
2025-07-01,Amiodarone 100mg tablets,28.0,2.02,1289211000001108
2025-07-01,Amiodarone 200mg tablets,28.0,5.39,1137911000001104
2025-07-01,Ascorbic acid 500mg tablets,28.0,42.99,1231111000001106
2025-07-01,Betamethasone 500microgram soluble tablets sugar free,100.0,33.0,3694711000001106
2025-07-01,Bumetanide 1mg tablets,28.0,2.99,979611000001100
2025-07-01,Buprenorphine 2mg sublingual tablets sugar free,7.0,2.2,1274011000001105
2025-07-01,Buprenorphine 8mg sublingual tablets sugar free,7.0,5.05,1187711000001107
2025-07-01,Carbocisteine 250mg/5ml oral solution,300.0,4.99,3328911000001103
2025-07-01,Carbocisteine 375mg capsules,120.0,2.75,9757411000001106
2025-07-01,Clarithromycin 125mg/5ml oral suspension,70.0,5.88,967911000001105
2025-07-01,Clarithromycin 250mg/5ml oral suspension,70.0,10.51,1322811000001100
2025-07-01,Co-amoxiclav 250mg/62mg/5ml oral suspension,100.0,5.06,7320311000001108
2025-07-01,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free,100.0,4.79,960711000001107
2025-07-01,Co-codamol 30mg/500mg effervescent tablets,32.0,2.39,12202311000001107
2025-07-01,Co-codamol 30mg/500mg effervescent tablets,100.0,7.47,1020711000001105
2025-07-01,Cyclizine 50mg/1ml solution for injection ampoules,5.0,4.24,946211000001105
2025-07-01,Desogestrel 75microgram tablets,84.0,2.7,3410511000001107
2025-07-01,Dutasteride 500microgram capsules,30.0,3.02,4361711000001101
2025-07-01,Erythromycin 250mg gastro-resistant tablets,28.0,3.21,957611000001107
2025-07-01,Esomeprazole 20mg gastro-resistant capsules,28.0,3.28,17603511000001107
2025-07-01,Esomeprazole 40mg gastro-resistant capsules,28.0,2.8,17603211000001109
2025-07-01,Exemestane 25mg tablets,30.0,14.75,1034211000001109
2025-07-01,Febuxostat 80mg tablets,28.0,5.56,17030211000001103
2025-07-01,Fenofibrate micronised 160mg tablets,28.0,3.6,2950711000001100
2025-07-01,Fenofibrate micronised 267mg capsules,28.0,2.82,2957711000001104
2025-07-01,Fexofenadine 180mg tablets,30.0,4.1,1251611000001102
2025-07-01,Fluoxetine 40mg capsules,30.0,1.93,32938911000001104
2025-07-01,Fusidic acid 1% modified-release eye drops,5.0,35.0,942311000001101
2025-07-01,Ibuprofen 600mg tablets,84.0,10.15,1069911000001105
2025-07-01,Imipramine 10mg tablets,28.0,2.9,990711000001105
2025-07-01,Imipramine 25mg tablets,28.0,3.05,987311000001106
2025-07-01,Isosorbide mononitrate 10mg tablets,56.0,1.98,1051111000001102
2025-07-01,Isosorbide mononitrate 40mg tablets,56.0,5.1,955511000001104
2025-07-01,Ivabradine 2.5mg tablets,56.0,30.66,35305511000001100
2025-07-01,Ivabradine 7.5mg tablets,56.0,3.56,9830111000001100
2025-07-01,Lactulose 3.1-3.7g/5ml oral solution,500.0,6.11,970711000001102
2025-07-01,Latanoprost 50micrograms/ml eye drops,2.5,1.92,1075711000001101
2025-07-01,Letrozole 2.5mg tablets,28.0,3.7,3668911000001104
2025-07-01,Lofepramine 70mg tablets,56.0,25.01,1279011000001106
2025-07-01,Mefenamic acid 500mg tablets,28.0,38.49,1241011000001106
2025-07-01,Memantine 10mg/ml oral solution sugar free,50.0,19.0,18239411000001109
2025-07-01,Mercaptopurine 50mg tablets,25.0,9.14,3832511000001108
2025-07-01,Methenamine hippurate 1g tablets,60.0,16.86,3691711000001108
2025-07-01,Methylphenidate 10mg tablets,30.0,3.91,1002811000001109
2025-07-01,Metronidazole 200mg tablets,21.0,1.2,1147311000001101
2025-07-01,Metronidazole 400mg tablets,21.0,1.29,1255311000001109
2025-07-01,Modafinil 100mg tablets,30.0,2.18,3682111000001103
2025-07-01,Mometasone 0.1% cream,100.0,12.7,1121511000001103
2025-07-01,Mometasone 0.1% cream,30.0,4.49,1242911000001104
2025-07-01,Mometasone 0.1% ointment,100.0,12.44,1303211000001101
2025-07-01,Mometasone 0.1% ointment,30.0,4.32,1293111000001101
2025-07-01,Morphine sulfate 10mg/1ml solution for injection ampoules,10.0,4.53,4382611000001101
2025-07-01,Nabumetone 500mg tablets,56.0,75.8,1264811000001108
2025-07-01,Naftidrofuryl 100mg capsules,84.0,10.23,1247411000001105
2025-07-01,Nizatidine 150mg capsules,30.0,21.69,945711000001106
2025-07-01,Nortriptyline 10mg tablets,100.0,4.09,1088711000001102
2025-07-01,Nortriptyline 25mg tablets,100.0,2.35,969711000001100
2025-07-01,"Nystatin 100,000units/ml oral suspension",30.0,9.7,1091711000001106
2025-07-01,Oxybutynin 2.5mg tablets,56.0,1.53,1052811000001100
2025-07-01,Oxybutynin 5mg tablets,56.0,3.46,990211000001103
2025-07-01,Oxycodone 5mg/5ml oral solution sugar free,250.0,8.89,2898011000001100
2025-07-01,Oxytetracycline 250mg tablets,28.0,6.55,3344811000001103
2025-07-01,Paracetamol 500mg effervescent tablets,100.0,6.11,34862611000001104
2025-07-01,Pioglitazone 15mg tablets,28.0,6.38,1011011000001108
2025-07-01,Pioglitazone 30mg tablets,28.0,5.75,1126211000001109
2025-07-01,Pioglitazone 45mg tablets,28.0,26.1,5199211000001106
2025-07-01,Piroxicam 0.5% gel,60.0,1.87,1235611000001100
2025-07-01,Pivmecillinam 200mg tablets,10.0,8.19,3685411000001100
2025-07-01,Pramipexole 88microgram tablets,30.0,4.23,3663311000001108
2025-07-01,Pregabalin 20mg/ml oral solution sugar free,473.0,47.49,20545711000001106
2025-07-01,Prochlorperazine 3mg buccal tablets,50.0,17.12,1144711000001109
2025-07-01,Progesterone micronised 100mg capsules,30.0,5.1,11758811000001100
2025-07-01,Propantheline bromide 15mg tablets,112.0,104.99,1180711000001106
2025-07-01,Risperidone 500microgram orodispersible tablets sugar free,28.0,6.46,9044111000001106
2025-07-01,Rizatriptan 10mg tablets,3.0,7.45,1156811000001106
2025-07-01,Sitagliptin 100mg tablets,28.0,12.19,11473611000001104
2025-07-01,Sitagliptin 25mg tablets,28.0,5.76,20115011000001105
2025-07-01,Sitagliptin 50mg tablets,28.0,5.25,20114711000001108
2025-07-01,Sodium bicarbonate 500mg capsules,56.0,7.95,1289911000001104
2025-07-01,Sulfasalazine 500mg tablets,112.0,6.61,1146811000001108
2025-07-01,Trihexyphenidyl 2mg tablets,84.0,61.43,1323711000001100
2025-07-01,Trihexyphenidyl 5mg tablets,84.0,51.17,1050111000001108
2025-07-01,Trimethoprim 100mg tablets,28.0,4.48,986811000001104
2025-07-01,Trimethoprim 200mg tablets,6.0,2.01,7977811000001107
2025-07-01,Trimethoprim 200mg tablets,14.0,4.69,1308711000001102
2025-07-01,Trimethoprim 50mg/5ml oral suspension sugar free,100.0,5.7,1315511000001101
2025-07-01,Ursodeoxycholic acid 150mg tablets,60.0,73.99,2862111000001100
2025-07-01,Venlafaxine 300mg modified-release tablets,30.0,42.24,37996811000001100
2025-07-01,Water for injections 10ml ampoules,10.0,2.74,2966911000001108
2025-07-01,Zolmitriptan 5mg/0.1ml nasal spray unit dose,6.0,40.15,4819811000001107
2025-06-01,Acetazolamide 250mg tablets,112.0,75.25,1085411000001103
2025-06-01,Alendronic acid 70mg tablets,4.0,0.99,1273311000001106
2025-06-01,Alfuzosin 2.5mg tablets,60.0,6.21,3187411000001105
2025-06-01,Amiodarone 200mg tablets,28.0,2.39,1137911000001104
2025-06-01,Ascorbic acid 100mg tablets,28.0,26.89,1227111000001102
2025-06-01,Betamethasone 500microgram soluble tablets sugar free,100.0,36.0,3694711000001106
2025-06-01,Buprenorphine 2mg sublingual tablets sugar free,7.0,1.48,1274011000001105
2025-06-01,Buprenorphine 8mg sublingual tablets sugar free,7.0,4.59,1187711000001107
2025-06-01,Carbocisteine 375mg capsules,120.0,2.98,9757411000001106
2025-06-01,Clarithromycin 125mg/5ml oral suspension,70.0,6.08,967911000001105
2025-06-01,Clarithromycin 250mg/5ml oral suspension,70.0,10.52,1322811000001100
2025-06-01,Co-amoxiclav 250mg/62mg/5ml oral suspension,100.0,5.06,7320311000001108
2025-06-01,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free,100.0,4.79,960711000001107
2025-06-01,Co-codamol 30mg/500mg effervescent tablets,32.0,2.41,12202311000001107
2025-06-01,Co-codamol 30mg/500mg effervescent tablets,100.0,7.52,1020711000001105
2025-06-01,Codeine 15mg/5ml linctus sugar free,200.0,7.86,3444911000001104
2025-06-01,Cyclizine 50mg/1ml solution for injection ampoules,5.0,4.08,946211000001105
2025-06-01,Desogestrel 75microgram tablets,84.0,2.36,3410511000001107
2025-06-01,Duloxetine 60mg gastro-resistant capsules,28.0,2.2,9039011000001105
2025-06-01,Dutasteride 500microgram capsules,30.0,3.02,4361711000001101
2025-06-01,Erythromycin 250mg gastro-resistant tablets,28.0,3.74,957611000001107
2025-06-01,Esomeprazole 20mg gastro-resistant capsules,28.0,2.99,17603511000001107
2025-06-01,Esomeprazole 40mg gastro-resistant capsules,28.0,2.17,17603211000001109
2025-06-01,Exemestane 25mg tablets,30.0,16.41,1034211000001109
2025-06-01,Febuxostat 80mg tablets,28.0,5.3,17030211000001103
2025-06-01,Fenofibrate micronised 160mg tablets,28.0,3.6,2950711000001100
2025-06-01,Fluoxetine 40mg capsules,30.0,2.45,32938911000001104
2025-06-01,Fluticasone 400microgram/unit dose nasal drops,30.0,17.22,41810911000001102
2025-06-01,Folic acid 5mg tablets,28.0,0.67,1182711000001105
2025-06-01,Fusidic acid 1% modified-release eye drops,5.0,35.0,942311000001101
2025-06-01,Gabapentin 600mg tablets,100.0,8.78,1136911000001102
2025-06-01,Imipramine 10mg tablets,28.0,2.46,990711000001105
2025-06-01,Imipramine 25mg tablets,28.0,3.22,987311000001106
2025-06-01,Isosorbide mononitrate 10mg tablets,56.0,2.05,1051111000001102
2025-06-01,Isosorbide mononitrate 20mg tablets,56.0,3.35,1007211000001106
2025-06-01,Isosorbide mononitrate 40mg tablets,56.0,5.8,955511000001104
2025-06-01,Ivabradine 2.5mg tablets,56.0,26.22,35305511000001100
2025-06-01,Lactulose 3.1-3.7g/5ml oral solution,500.0,5.87,970711000001102
2025-06-01,Latanoprost 50micrograms/ml eye drops,2.5,1.8,1075711000001101
2025-06-01,Letrozole 2.5mg tablets,28.0,3.98,3668911000001104
2025-06-01,Levofloxacin 500mg tablets,10.0,8.24,3078111000001104
2025-06-01,Levofloxacin 500mg tablets,5.0,4.11,3078011000001100
2025-06-01,Lofepramine 70mg tablets,56.0,24.95,1279011000001106
2025-06-01,Mefenamic acid 250mg tablets,28.0,6.1,41351411000001107
2025-06-01,Mefenamic acid 500mg tablets,28.0,34.99,1241011000001106
2025-06-01,Memantine 10mg/ml oral solution sugar free,50.0,15.94,18239411000001109
2025-06-01,Mercaptopurine 50mg tablets,25.0,9.7,3832511000001108
2025-06-01,Metronidazole 200mg tablets,21.0,1.19,1147311000001101
2025-06-01,Metronidazole 400mg tablets,21.0,1.29,1255311000001109
2025-06-01,Midazolam 10mg/2ml solution for injection ampoules,10.0,5.64,3382911000001109
2025-06-01,Modafinil 100mg tablets,30.0,2.18,3682111000001103
2025-06-01,Mometasone 0.1% cream,30.0,4.06,1242911000001104
2025-06-01,Mometasone 0.1% cream,100.0,12.32,1121511000001103
2025-06-01,Mometasone 0.1% ointment,30.0,4.32,1293111000001101
2025-06-01,Mometasone 0.1% ointment,100.0,12.44,1303211000001101
2025-06-01,Morphine sulfate 10mg/1ml solution for injection ampoules,10.0,4.53,4382611000001101
2025-06-01,Mycophenolate mofetil 500mg tablets,50.0,6.01,3661211000001104
2025-06-01,Nabumetone 500mg tablets,56.0,64.16,1264811000001108
2025-06-01,Naftidrofuryl 100mg capsules,84.0,11.74,1247411000001105
2025-06-01,Nefopam 30mg tablets,90.0,4.09,941211000001102
2025-06-01,Nizatidine 150mg capsules,30.0,21.69,945711000001106
2025-06-01,Nortriptyline 25mg tablets,100.0,3.4,969711000001100
2025-06-01,"Nystatin 100,000units/ml oral suspension",30.0,9.74,1091711000001106
2025-06-01,Oxybutynin 2.5mg tablets,56.0,1.45,1052811000001100
2025-06-01,Oxybutynin 5mg tablets,56.0,3.5,990211000001103
2025-06-01,Oxycodone 5mg/5ml oral solution sugar free,250.0,8.75,2898011000001100
2025-06-01,Paracetamol 500mg effervescent tablets,100.0,5.65,34862611000001104
2025-06-01,Pioglitazone 15mg tablets,28.0,7.18,1011011000001108
2025-06-01,Pioglitazone 30mg tablets,28.0,6.06,1126211000001109
2025-06-01,Pioglitazone 45mg tablets,28.0,23.64,5199211000001106
2025-06-01,Pivmecillinam 200mg tablets,10.0,8.19,3685411000001100
2025-06-01,Pramipexole 88microgram tablets,30.0,4.45,3663311000001108
2025-06-01,Prochlorperazine 3mg buccal tablets,50.0,19.0,1144711000001109
2025-06-01,Progesterone micronised 100mg capsules,30.0,4.68,11758811000001100
2025-06-01,Propantheline bromide 15mg tablets,112.0,104.99,1180711000001106
2025-06-01,Prucalopride 2mg tablets,28.0,8.84,16598111000001100
2025-06-01,Risperidone 500microgram orodispersible tablets sugar free,28.0,6.95,9044111000001106
2025-06-01,Rizatriptan 10mg orodispersible tablets sugar free,3.0,5.73,22820911000001107
2025-06-01,Sitagliptin 100mg tablets,28.0,12.19,11473611000001104
2025-06-01,Sitagliptin 25mg tablets,28.0,2.99,20115011000001105
2025-06-01,Sitagliptin 50mg tablets,28.0,2.37,20114711000001108
2025-06-01,Sodium bicarbonate 500mg capsules,56.0,7.8,1289911000001104
2025-06-01,Sulfasalazine 500mg tablets,112.0,6.61,1146811000001108
2025-06-01,Tacrolimus 0.1% ointment,30.0,25.92,3384411000001108
2025-06-01,Tacrolimus 0.1% ointment,60.0,47.28,3384611000001106
2025-06-01,Tadalafil 5mg tablets,28.0,4.2,15001611000001102
2025-06-01,Telmisartan 40mg tablets,28.0,3.5,1102911000001106
2025-06-01,Trihexyphenidyl 2mg tablets,84.0,37.66,1323711000001100
2025-06-01,Trihexyphenidyl 5mg tablets,84.0,24.91,1050111000001108
2025-06-01,Trimethoprim 100mg tablets,28.0,4.66,986811000001104
2025-06-01,Trimethoprim 200mg tablets,6.0,2.54,7977811000001107
2025-06-01,Trimethoprim 200mg tablets,14.0,5.93,1308711000001102
2025-06-01,Trimethoprim 50mg/5ml oral suspension sugar free,100.0,5.64,1315511000001101
2025-06-01,Trospium chloride 20mg tablets,60.0,20.47,1078611000001104
2025-06-01,Ursodeoxycholic acid 150mg tablets,60.0,73.99,2862111000001100
2025-06-01,Vardenafil 20mg tablets,4.0,17.57,4362211000001101
2025-06-01,Venlafaxine 225mg modified-release capsules,28.0,18.45,30991011000001105
2025-06-01,Venlafaxine 300mg modified-release tablets,30.0,42.28,37996811000001100
2025-05-01,Acetazolamide 250mg tablets,112.0,47.22,1085411000001103
2025-05-01,Alendronic acid 70mg tablets,4.0,1.06,1273311000001106
2025-05-01,Alfuzosin 2.5mg tablets,60.0,4.25,3187411000001105
2025-05-01,Amiodarone 200mg tablets,28.0,2.27,1137911000001104
2025-05-01,Betamethasone 500microgram soluble tablets sugar free,100.0,27.95,3694711000001106
2025-05-01,Buprenorphine 2mg sublingual tablets sugar free,7.0,2.73,1274011000001105
2025-05-01,Buprenorphine 8mg sublingual tablets sugar free,7.0,10.35,1187711000001107
2025-05-01,Carbocisteine 375mg capsules,120.0,3.06,9757411000001106
2025-05-01,Cefradine 500mg capsules,20.0,13.44,959211000001104
2025-05-01,Clarithromycin 125mg/5ml oral suspension,70.0,6.3,967911000001105
2025-05-01,Clarithromycin 250mg/5ml oral suspension,70.0,10.52,1322811000001100
2025-05-01,Co-codamol 30mg/500mg effervescent tablets,32.0,2.41,12202311000001107
2025-05-01,Co-codamol 30mg/500mg effervescent tablets,100.0,7.52,1020711000001105
2025-05-01,Codeine 15mg/5ml linctus sugar free,200.0,9.06,3444911000001104
2025-05-01,Conjugated oestrogens 1.25mg tablets,84.0,52.56,1247811000001107
2025-05-01,Conjugated oestrogens 300microgram tablets,84.0,24.02,11476711000001101
2025-05-01,Conjugated oestrogens 625microgram tablets,84.0,26.87,1323411000001106
2025-05-01,Cyclizine 50mg/1ml solution for injection ampoules,5.0,4.46,946211000001105
2025-05-01,Duloxetine 30mg gastro-resistant capsules,28.0,1.69,9038111000001104
2025-05-01,Duloxetine 60mg gastro-resistant capsules,28.0,2.12,9039011000001105
2025-05-01,Dutasteride 500microgram capsules,30.0,2.99,4361711000001101
2025-05-01,Erythromycin 250mg gastro-resistant tablets,28.0,5.22,957611000001107
2025-05-01,Estradiol 10microgram pessaries,24.0,10.92,18093711000001102
2025-05-01,Exemestane 25mg tablets,30.0,15.33,1034211000001109
2025-05-01,Febuxostat 80mg tablets,28.0,5.93,17030211000001103
2025-05-01,Fenofibrate micronised 160mg tablets,28.0,2.9,2950711000001100
2025-05-01,Ferrous gluconate 300mg tablets,28.0,1.85,8096511000001100
2025-05-01,Fluoxetine 40mg capsules,30.0,2.66,32938911000001104
2025-05-01,Fluticasone 400microgram/unit dose nasal drops,30.0,17.22,41810911000001102
2025-05-01,Fusidic acid 1% modified-release eye drops,5.0,35.0,942311000001101
2025-05-01,Gabapentin 600mg tablets,100.0,15.73,1136911000001102
2025-05-01,Imipramine 10mg tablets,28.0,2.7,990711000001105
2025-05-01,Imipramine 25mg tablets,28.0,2.17,987311000001106
2025-05-01,Isosorbide mononitrate 10mg tablets,56.0,2.09,1051111000001102
2025-05-01,Isosorbide mononitrate 20mg tablets,56.0,3.75,1007211000001106
2025-05-01,Isosorbide mononitrate 40mg tablets,56.0,5.93,955511000001104
2025-05-01,Lactulose 3.1-3.7g/5ml oral solution,500.0,5.58,970711000001102
2025-05-01,Latanoprost 50micrograms/ml eye drops,2.5,1.86,1075711000001101
2025-05-01,Lercanidipine 10mg tablets,28.0,2.19,963911000001101
2025-05-01,Lercanidipine 20mg tablets,28.0,3.27,10198611000001106
2025-05-01,Letrozole 2.5mg tablets,28.0,4.18,3668911000001104
2025-05-01,Levofloxacin 500mg tablets,10.0,10.19,3078111000001104
2025-05-01,Levofloxacin 500mg tablets,5.0,5.1,3078011000001100
2025-05-01,Lofepramine 70mg tablets,56.0,24.95,1279011000001106
2025-05-01,Mefenamic acid 250mg tablets,28.0,7.22,41351411000001107
2025-05-01,Mefenamic acid 500mg tablets,28.0,18.95,1241011000001106
2025-05-01,Memantine 10mg/ml oral solution sugar free,50.0,15.29,18239411000001109
2025-05-01,Methocarbamol 750mg tablets,100.0,7.16,1009111000001106
2025-05-01,Methylphenidate 10mg tablets,30.0,4.01,1002811000001109
2025-05-01,Methylphenidate 5mg tablets,30.0,7.8,1302411000001106
2025-05-01,Metronidazole 200mg tablets,21.0,2.0,1147311000001101
2025-05-01,Metronidazole 400mg tablets,21.0,1.5,1255311000001109
2025-05-01,Modafinil 100mg tablets,30.0,2.08,3682111000001103
2025-05-01,Mometasone 0.1% cream,100.0,12.88,1121511000001103
2025-05-01,Mometasone 0.1% cream,30.0,4.03,1242911000001104
2025-05-01,Mometasone 0.1% ointment,100.0,12.44,1303211000001101
2025-05-01,Mometasone 0.1% ointment,30.0,4.32,1293111000001101
2025-05-01,Morphine sulfate 10mg/1ml solution for injection ampoules,10.0,3.83,4382611000001101
2025-05-01,Mycophenolate mofetil 500mg tablets,50.0,6.33,3661211000001104
2025-05-01,Nabumetone 500mg tablets,56.0,53.59,1264811000001108
2025-05-01,Naftidrofuryl 100mg capsules,84.0,10.7,1247411000001105
2025-05-01,Nefopam 30mg tablets,90.0,3.89,941211000001102
2025-05-01,Nitrazepam 5mg tablets,28.0,2.01,1004511000001101
2025-05-01,Nortriptyline 10mg tablets,100.0,4.23,1088711000001102
2025-05-01,Nortriptyline 25mg tablets,100.0,3.36,969711000001100
2025-05-01,"Nystatin 100,000units/ml oral suspension",30.0,8.75,1091711000001106
2025-05-01,Oxybutynin 2.5mg tablets,56.0,1.45,1052811000001100
2025-05-01,Oxybutynin 5mg tablets,56.0,3.5,990211000001103
2025-05-01,Oxycodone 5mg/5ml oral solution sugar free,250.0,9.22,2898011000001100
2025-05-01,Paracetamol 500mg effervescent tablets,100.0,5.43,34862611000001104
2025-05-01,Paracetamol 500mg soluble tablets,100.0,20.94,1260511000001101
2025-05-01,Paracetamol 500mg soluble tablets,24.0,5.02,1074911000001103
2025-05-01,Pioglitazone 15mg tablets,28.0,3.01,1011011000001108
2025-05-01,Pioglitazone 30mg tablets,28.0,9.45,1126211000001109
2025-05-01,Pioglitazone 45mg tablets,28.0,29.98,5199211000001106
2025-05-01,Pivmecillinam 200mg tablets,10.0,7.76,3685411000001100
2025-05-01,Pramipexole 88microgram tablets,30.0,3.51,3663311000001108
2025-05-01,Pregabalin 20mg/ml oral solution sugar free,473.0,32.87,20545711000001106
2025-05-01,Prochlorperazine 3mg buccal tablets,50.0,18.05,1144711000001109
2025-05-01,Propantheline bromide 15mg tablets,112.0,104.49,1180711000001106
2025-05-01,Prucalopride 2mg tablets,28.0,10.35,16598111000001100
