month,source,source_url,drug_name,pack_size,concessionary_price_pence,price_raw
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Duloxetine 60mg gastro-resistant capsules,28,186,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Dutasteride 500microgram capsules,30,246,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Enalapril 2.5mg tablets,28,405,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Eplerenone 50mg tablets,28,351,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Esomeprazole 20mg gastro-resistant capsules,28,473,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Esomeprazole 20mg gastro-resistant tablets,28,235,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Esomeprazole 40mg gastro-resistant capsules,28,346,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Esomeprazole 40mg gastro-resistant tablets,28,311,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Estradiol 10microgram pessaries,24,1126,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Estriol 0.01% vaginal cream with applicator,1,3350,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Famotidine 20mg tablets,28,180,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Febuxostat 80mg tablets,28,323,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Fenofibrate micronised 267mg capsules,28,1720,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Fenofibrate micronised 67mg capsules,90,877,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Fesoterodine 4mg modified-release tablets,28,234,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Fesoterodine 8mg modified-release tablets,28,276,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Fexofenadine 180mg tablets,30,338,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Fluoxetine 20mg capsules,30,297,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Fluticasone 400microgram/unit dose nasal drops,30,2368,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Folic acid 400microgram tablets,90,925,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Fusidic acid 1% modified-release eye drops,5,3500,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Fusidic acid 1% modified-release eye drops,5g,3500,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Glycerol 4g suppositories,12,195,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Haloperidol 1.5mg tablets,28,421,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Haloperidol 5mg tablets,28,428,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Hydrocortisone 5mg tablets,30,1893,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Hydroxocobalamin 1mg/1ml solution for injection ampoules,5,1040,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Hydroxychloroquine 200mg tablets,60,275,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Ibandronic acid 150mg tablets,1,1839,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Ibandronic acid 50mg tablets,28,4086,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Ibuprofen 600mg tablets,84,473,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Indapamide 1.5mg modified-release tablets,30,140,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Indapamide 2.5mg tablets,28,305,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Irbesartan 150mg tablets,28,385,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Irbesartan 300mg tablets,28,178,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Irbesartan 75mg tablets,28,231,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Itraconazole 100mg capsules,15,501,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Ivabradine 2.5mg tablets,56,4975,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Ivabradine 7.5mg tablets,56,293,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Labetalol 100mg tablets,56,420,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Lactulose 3.1-3.7g/5ml oral solution,500,600,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Lactulose 3.1-3.7g/5ml oral solution,500ml,662,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Lamotrigine 100mg tablets,56,250,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Lamotrigine 200mg tablets,56,405,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Lamotrigine 25mg tablets,56,210,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Lamotrigine 50mg tablets,56,192,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Lansoprazole 30mg orodispersible tablets,28,306,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Latanoprost 50micrograms/ml eye drops,2.5ml,171,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Leflunomide 10mg tablets,30,696,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Leflunomide 20mg tablets,30,316,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Lercanidipine 10mg tablets,28,215,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Lercanidipine 20mg tablets,28,389,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Levetiracetam 100mg/ml oral solution sugar free,300,320,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Levetiracetam 100mg/ml oral solution sugar free,300ml,380,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Lofepramine 70mg tablets,56,2486,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Lymecycline 408mg capsules,28,345,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Lymecycline 408mg capsules,56,690,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Mebeverine 135mg tablets,100,238,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Mefenamic acid 500mg tablets,28,2156,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Melatonin 2mg modified-release tablets,30,231,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Memantine 10mg/ml oral solution sugar free,50ml,915,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Mercaptopurine 50mg tablets,25,767,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Methenamine hippurate 1g tablets,60,1957,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Methylphenidate 20mg tablets,30,649,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Midazolam 10mg/2ml solution for injection ampoules,10,470,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Mirtazapine 15mg tablets,28,97,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Mirtazapine 30mg tablets,28,95,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Mirtazapine 45mg tablets,28,117,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Mometasone 0.1% cream,30,399,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Mometasone 0.1% cream,100,1218,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Mometasone 0.1% cream,30g,350,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Mometasone 0.1% cream,100g,1106,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Morphine sulfate 10mg/1ml solution for injection ampoules,10,686,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Naftidrofuryl 100mg capsules,84,1058,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Naproxen 250mg tablets,28,79,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Nefopam 30mg tablets,90,461,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Nifedipine 5mg capsules,90,4399,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Nizatidine 150mg capsules,30,6111,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Olanzapine 10mg orodispersible tablets sugar free,28,419,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Olanzapine 10mg tablets,28,231,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Olanzapine 15mg tablets,28,190,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Olanzapine 2.5mg tablets,28,102,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Olanzapine 20mg orodispersible tablets sugar free,28,632,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Olanzapine 20mg tablets,28,215,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Olanzapine 5mg tablets,28,109,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Olanzapine 7.5mg tablets,28,210,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Oxazepam 10mg tablets,28,720,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Oxazepam 15mg tablets,28,705,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Oxybutynin 2.5mg tablets,56,252,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Oxybutynin 5mg tablets,56,394,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Oxycodone 5mg/5ml oral solution sugar free,250,749,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Oxycodone 5mg/5ml oral solution sugar free,250ml,642,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Oxytetracycline 250mg tablets,28,2921,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Paracetamol 500mg effervescent tablets,100,565,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Perindopril erbumine 2mg tablets,30,227,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Perindopril erbumine 4mg tablets,30,374,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Perindopril erbumine 8mg tablets,30,337,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Phenoxymethylpenicillin 250mg tablets,28,112,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Pioglitazone 30mg tablets,28,301,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Piroxicam 0.5% gel,60,141,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Piroxicam 0.5% gel,112,264,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Piroxicam 0.5% gel,60g,139,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Piroxicam 0.5% gel,112g,260,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Pizotifen 1.5mg tablets,28,161,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Pramipexole 88microgram tablets,30,305,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Prochlorperazine 3mg buccal tablets,50,1295,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Procyclidine 5mg tablets,28,127,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Progesterone micronised 100mg capsules,30,294,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Promethazine hydrochloride 25mg tablets,56,185,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Propranolol 160mg modified-release capsules,28,550,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Propranolol 40mg tablets,28,170,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Propranolol 80mg modified-release capsules,28,1500,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Propranolol 80mg tablets,56,307,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Pyridostigmine bromide 60mg tablets,200,1400,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Pyridoxine 10mg tablets,28,1800,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Quinine sulfate 300mg tablets,28,200,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Rabeprazole 10mg gastro-resistant tablets,28,121,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Rabeprazole 20mg gastro-resistant tablets,28,152,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Ramipril 1.25mg capsules,28,94,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Ramipril 10mg capsules,28,108,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Ramipril 10mg tablets,28,82,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Ramipril 2.5mg capsules,28,99,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Ramipril 2.5mg tablets,28,82,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Ramipril 5mg capsules,28,96,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Ramipril 5mg tablets,28,84,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Ranolazine 750mg modified-release tablets,60,800,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Repaglinide 1mg tablets,90,3089,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Repaglinide 2mg tablets,90,2020,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Repaglinide 500microgram tablets,90,2536,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Risperidone 500microgram tablets,20,206,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Rosuvastatin 10mg tablets,28,294,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Rosuvastatin 20mg tablets,28,317,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Rosuvastatin 40mg tablets,28,199,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Rosuvastatin 5mg tablets,28,190,
