drug,month,price_gbp
Loperamide 2mg tablets,2022-10,2.54
Loperamide 2mg tablets,2022-12,2.64
Loperamide 2mg tablets,2023-01,2.54
Loperamide 2mg tablets,2023-04,2.52
Loperamide 2mg tablets,2023-07,2.24
Loperamide 2mg tablets,2023-10,2.17
Loperamide 2mg tablets,2024-01,2.11
Loperamide 2mg tablets,2024-04,2.29
Loperamide 2mg tablets,2024-07,2.03
Loperamide 2mg tablets,2024-08,1.94
Loperamide 2mg tablets,2024-09,1.94
Loperamide 2mg tablets,2024-10,2.0
Loperamide 2mg tablets,2025-01,2.09
Loperamide 2mg tablets,2025-04,2.21
Loperamide 2mg tablets,2025-07,2.32
Loperamide 2mg tablets,2025-09,2.32
Loperamide 2mg tablets,2025-10,2.12
Loperamide 2mg tablets,2026-01,1.56
Loratadine 10mg tablets,2021-01,1.08
Loratadine 10mg tablets,2021-04,1.21
Loratadine 10mg tablets,2021-07,1.1
Loratadine 10mg tablets,2021-10,1.05
Loratadine 10mg tablets,2022-01,0.88
Loratadine 10mg tablets,2022-04,0.86
Loratadine 10mg tablets,2022-07,0.8
Loratadine 10mg tablets,2022-10,0.82
Loratadine 10mg tablets,2022-12,0.84
Loratadine 10mg tablets,2023-01,0.86
Loratadine 10mg tablets,2023-04,0.86
Loratadine 10mg tablets,2023-07,0.86
Loratadine 10mg tablets,2023-10,0.8
Loratadine 10mg tablets,2024-01,0.81
Loratadine 10mg tablets,2024-04,0.79
Loratadine 10mg tablets,2024-07,0.91
Loratadine 10mg tablets,2024-08,0.78
Loratadine 10mg tablets,2024-09,0.78
Loratadine 10mg tablets,2024-10,0.72
Loratadine 10mg tablets,2025-01,0.72
Loratadine 10mg tablets,2025-04,0.7
Loratadine 10mg tablets,2025-07,0.68
Loratadine 10mg tablets,2025-09,0.68
Loratadine 10mg tablets,2025-10,0.68
Loratadine 10mg tablets,2026-01,0.66
Loratadine 5mg/5ml oral solution,2021-01,2.11
Loratadine 5mg/5ml oral solution,2021-04,2.23
Loratadine 5mg/5ml oral solution,2021-07,1.97
Loratadine 5mg/5ml oral solution,2021-10,2.21
Loratadine 5mg/5ml oral solution,2022-01,5.26
Loratadine 5mg/5ml oral solution,2022-04,4.89
Loratadine 5mg/5ml oral solution,2022-07,4.34
Loratadine 5mg/5ml oral solution,2022-10,4.9
Loratadine 5mg/5ml oral solution,2022-12,5.11
Loratadine 5mg/5ml oral solution,2023-01,4.55
Loratadine 5mg/5ml oral solution,2023-04,4.27
Loratadine 5mg/5ml oral solution,2023-07,3.78
Loratadine 5mg/5ml oral solution,2023-10,3.35
Loratadine 5mg/5ml oral solution,2024-01,3.13
Loratadine 5mg/5ml oral solution,2024-04,3.11
Loratadine 5mg/5ml oral solution,2024-07,2.88
Loratadine 5mg/5ml oral solution,2024-08,2.83
Loratadine 5mg/5ml oral solution,2024-09,2.83
Loratadine 5mg/5ml oral solution,2024-10,2.68
Loratadine 5mg/5ml oral solution,2025-01,2.72
Loratadine 5mg/5ml oral solution,2025-04,2.54
Loratadine 5mg/5ml oral solution,2025-07,2.17
Loratadine 5mg/5ml oral solution,2025-09,2.17
Loratadine 5mg/5ml oral solution,2025-10,2.04
Loratadine 5mg/5ml oral solution,2026-01,1.85
Lorazepam 1mg tablets,2021-01,3.76
Lorazepam 1mg tablets,2021-04,3.75
Lorazepam 1mg tablets,2021-07,2.97
Lorazepam 1mg tablets,2021-10,2.78
Lorazepam 1mg tablets,2022-01,2.31
Lorazepam 1mg tablets,2022-04,2.18
Lorazepam 1mg tablets,2022-07,1.88
Lorazepam 1mg tablets,2022-10,1.86
Lorazepam 1mg tablets,2022-12,1.93
Lorazepam 1mg tablets,2023-01,1.71
Lorazepam 1mg tablets,2023-04,1.62
Lorazepam 1mg tablets,2023-07,1.53
Lorazepam 1mg tablets,2023-10,1.41
Lorazepam 1mg tablets,2024-01,1.4
Lorazepam 1mg tablets,2024-04,1.43
Lorazepam 1mg tablets,2024-07,1.45
Lorazepam 1mg tablets,2024-08,1.34
Lorazepam 1mg tablets,2024-09,1.34
Lorazepam 1mg tablets,2024-10,1.3
Lorazepam 1mg tablets,2025-01,2.22
Lorazepam 1mg tablets,2025-04,2.43
Lorazepam 1mg tablets,2025-07,2.23
Lorazepam 1mg tablets,2025-09,2.23
Lorazepam 1mg tablets,2025-10,1.61
Lorazepam 1mg tablets,2026-01,1.67
Lorazepam 2.5mg tablets,2021-01,6.12
Lorazepam 2.5mg tablets,2021-04,6.25
Lorazepam 2.5mg tablets,2021-07,4.85
Lorazepam 2.5mg tablets,2021-10,3.72
Lorazepam 2.5mg tablets,2022-01,3.14
Lorazepam 2.5mg tablets,2022-04,3.03
Lorazepam 2.5mg tablets,2022-07,2.92
Lorazepam 2.5mg tablets,2022-10,2.93
Lorazepam 2.5mg tablets,2022-12,3.05
Lorazepam 500microgram tablets,2023-10,19.48
Lorazepam 500microgram tablets,2024-01,18.2
Lorazepam 500microgram tablets,2024-04,20.65
Lorazepam 500microgram tablets,2024-07,18.59
Lorazepam 500microgram tablets,2024-08,19.12
Lorazepam 500microgram tablets,2024-09,19.12
Lorazepam 500microgram tablets,2024-10,18.95
Lorazepam 500microgram tablets,2025-01,17.09
Lorazepam 500microgram tablets,2025-04,16.74
Lorazepam 500microgram tablets,2025-07,13.96
Lorazepam 500microgram tablets,2025-09,13.96
Lorazepam 500microgram tablets,2025-10,8.39
Lorazepam 500microgram tablets,2026-01,5.0
Losartan 100mg / Hydrochlorothiazide 25mg tablets,2021-01,1.82
Losartan 100mg / Hydrochlorothiazide 25mg tablets,2021-04,1.71
Losartan 100mg / Hydrochlorothiazide 25mg tablets,2021-07,1.52
Losartan 100mg / Hydrochlorothiazide 25mg tablets,2021-10,1.46
Losartan 100mg / Hydrochlorothiazide 25mg tablets,2022-01,1.27
Losartan 100mg / Hydrochlorothiazide 25mg tablets,2022-04,1.53
Losartan 100mg / Hydrochlorothiazide 25mg tablets,2022-07,11.84
Losartan 100mg / Hydrochlorothiazide 25mg tablets,2022-10,8.54
Losartan 100mg / Hydrochlorothiazide 25mg tablets,2022-12,8.92
Losartan 100mg / Hydrochlorothiazide 25mg tablets,2023-01,7.51
Losartan 100mg / Hydrochlorothiazide 25mg tablets,2023-04,5.83
Losartan 100mg / Hydrochlorothiazide 25mg tablets,2023-07,4.81
Losartan 100mg / Hydrochlorothiazide 25mg tablets,2023-10,3.83
Losartan 100mg / Hydrochlorothiazide 25mg tablets,2024-01,3.5
Losartan 100mg tablets,2021-01,1.97
Losartan 100mg tablets,2021-04,1.73
Losartan 100mg tablets,2021-07,1.52
Losartan 100mg tablets,2021-10,1.42
Losartan 100mg tablets,2022-01,1.2
Losartan 100mg tablets,2022-04,1.5
Losartan 100mg tablets,2022-07,4.04
Losartan 100mg tablets,2022-10,2.06
Losartan 100mg tablets,2022-12,2.14
Losartan 100mg tablets,2023-01,1.56
Losartan 100mg tablets,2023-04,1.22
Losartan 100mg tablets,2023-07,1.11
Losartan 100mg tablets,2023-10,1.0
Losartan 100mg tablets,2024-01,1.02
Losartan 100mg tablets,2024-04,0.96
Losartan 100mg tablets,2024-07,1.1
Losartan 100mg tablets,2024-08,0.98
Losartan 100mg tablets,2024-09,0.98
Losartan 100mg tablets,2024-10,0.96
Losartan 100mg tablets,2025-01,0.94
Losartan 100mg tablets,2025-04,0.95
Losartan 100mg tablets,2025-07,0.94
Losartan 100mg tablets,2025-09,0.94
Losartan 100mg tablets,2025-10,0.87
Losartan 100mg tablets,2026-01,0.76
Losartan 12.5mg tablets,2021-01,5.7
Losartan 12.5mg tablets,2021-04,5.52
Losartan 12.5mg tablets,2021-07,3.57
Losartan 12.5mg tablets,2021-10,2.84
Losartan 12.5mg tablets,2022-01,2.2
Losartan 12.5mg tablets,2022-04,2.22
Losartan 12.5mg tablets,2022-07,7.44
Losartan 12.5mg tablets,2022-10,7.69
Losartan 12.5mg tablets,2022-12,8.02
Losartan 12.5mg tablets,2023-01,5.73
Losartan 12.5mg tablets,2023-04,4.51
Losartan 12.5mg tablets,2023-07,3.28
Losartan 12.5mg tablets,2023-10,2.56
Losartan 12.5mg tablets,2024-01,2.25
Losartan 12.5mg tablets,2024-04,2.07
Losartan 12.5mg tablets,2024-07,2.07
Losartan 12.5mg tablets,2024-08,1.99
Losartan 12.5mg tablets,2024-09,1.99
Losartan 12.5mg tablets,2024-10,2.19
Losartan 12.5mg tablets,2025-01,2.26
Losartan 12.5mg tablets,2025-04,2.1
Losartan 12.5mg tablets,2025-07,1.68
Losartan 12.5mg tablets,2025-09,1.68
Losartan 12.5mg tablets,2025-10,1.41
Losartan 12.5mg tablets,2026-01,1.18
Losartan 25mg tablets,2021-01,1.42
Losartan 25mg tablets,2021-04,1.33
Losartan 25mg tablets,2021-07,1.1
Losartan 25mg tablets,2021-10,1.04
Losartan 25mg tablets,2022-01,0.91
Losartan 25mg tablets,2022-04,1.1
Losartan 25mg tablets,2022-07,2.23
Losartan 25mg tablets,2022-10,1.4
Losartan 25mg tablets,2022-12,1.45
Losartan 25mg tablets,2023-01,1.13
Losartan 25mg tablets,2023-04,0.94
Losartan 25mg tablets,2023-07,0.87
Losartan 25mg tablets,2023-10,0.78
Losartan 25mg tablets,2024-01,0.79
Losartan 25mg tablets,2024-04,0.77
Losartan 25mg tablets,2024-07,0.9
Losartan 25mg tablets,2024-08,0.77
Losartan 25mg tablets,2024-09,0.77
Losartan 25mg tablets,2024-10,0.71
Losartan 25mg tablets,2025-01,0.72
Losartan 25mg tablets,2025-04,0.74
Losartan 25mg tablets,2025-07,0.7
Losartan 25mg tablets,2025-09,0.7
Losartan 25mg tablets,2025-10,0.67
Losartan 25mg tablets,2026-01,0.62
Losartan 50mg / Hydrochlorothiazide 12.5mg tablets,2021-01,1.59
Losartan 50mg / Hydrochlorothiazide 12.5mg tablets,2021-04,1.59
Losartan 50mg / Hydrochlorothiazide 12.5mg tablets,2021-07,1.45
Losartan 50mg / Hydrochlorothiazide 12.5mg tablets,2021-10,1.25
Losartan 50mg / Hydrochlorothiazide 12.5mg tablets,2022-01,1.16
Losartan 50mg / Hydrochlorothiazide 12.5mg tablets,2022-04,1.76
Losartan 50mg / Hydrochlorothiazide 12.5mg tablets,2022-07,5.24
Losartan 50mg / Hydrochlorothiazide 12.5mg tablets,2022-10,4.92
Losartan 50mg / Hydrochlorothiazide 12.5mg tablets,2022-12,5.13
Losartan 50mg / Hydrochlorothiazide 12.5mg tablets,2023-01,5.25
Losartan 50mg / Hydrochlorothiazide 12.5mg tablets,2023-04,4.58
Losartan 50mg / Hydrochlorothiazide 12.5mg tablets,2023-07,3.64
Losartan 50mg / Hydrochlorothiazide 12.5mg tablets,2023-10,3.29
Losartan 50mg / Hydrochlorothiazide 12.5mg tablets,2024-01,2.72
Losartan 50mg tablets,2021-01,1.61
Losartan 50mg tablets,2021-04,1.45
Losartan 50mg tablets,2021-07,1.25
Losartan 50mg tablets,2021-10,1.19
Losartan 50mg tablets,2022-01,1.04
Losartan 50mg tablets,2022-04,1.23
Losartan 50mg tablets,2022-07,3.13
Losartan 50mg tablets,2022-10,1.47
Losartan 50mg tablets,2022-12,1.52
Losartan 50mg tablets,2023-01,1.16
Losartan 50mg tablets,2023-04,1.02
Losartan 50mg tablets,2023-07,0.96
Losartan 50mg tablets,2023-10,0.87
Losartan 50mg tablets,2024-01,0.91
Losartan 50mg tablets,2024-04,0.86
Losartan 50mg tablets,2024-07,1.0
Losartan 50mg tablets,2024-08,0.88
Losartan 50mg tablets,2024-09,0.88
Losartan 50mg tablets,2024-10,0.75
Losartan 50mg tablets,2025-01,0.77
Losartan 50mg tablets,2025-04,0.77
Losartan 50mg tablets,2025-07,0.77
Losartan 50mg tablets,2025-09,0.77
Losartan 50mg tablets,2025-10,0.73
Losartan 50mg tablets,2026-01,0.67
Lymecycline 408mg capsules,2021-01,12.34
Lymecycline 408mg capsules,2021-04,13.0
Lymecycline 408mg capsules,2021-07,9.51
Lymecycline 408mg capsules,2021-10,8.24
Lymecycline 408mg capsules,2022-01,7.89
Lymecycline 408mg capsules,2022-04,7.36
Lymecycline 408mg capsules,2022-07,7.62
Lymecycline 408mg capsules,2022-10,7.36
Lymecycline 408mg capsules,2022-12,7.68
Lymecycline 408mg capsules,2023-01,7.18
Lymecycline 408mg capsules,2023-04,7.04
Lymecycline 408mg capsules,2023-07,6.5
Lymecycline 408mg capsules,2023-10,6.44
Lymecycline 408mg capsules,2024-01,6.04
Lymecycline 408mg capsules,2024-04,6.1
Lymecycline 408mg capsules,2024-07,6.14
Lymecycline 408mg capsules,2024-08,6.12
Lymecycline 408mg capsules,2024-09,6.12
Lymecycline 408mg capsules,2024-10,5.98
Lymecycline 408mg capsules,2025-01,5.79
Lymecycline 408mg capsules,2025-04,6.02
Lymecycline 408mg capsules,2025-07,5.58
Lymecycline 408mg capsules,2025-09,5.58
Lymecycline 408mg capsules,2025-10,5.37
Lymecycline 408mg capsules,2026-01,4.7
Macrogol compound oral powder sachets NPF sugar free,2021-01,4.42
Macrogol compound oral powder sachets NPF sugar free,2021-04,5.53
Macrogol compound oral powder sachets NPF sugar free,2021-07,7.48
Macrogol compound oral powder sachets NPF sugar free,2021-10,6.97
Macrogol compound oral powder sachets NPF sugar free,2022-01,6.09
Mebeverine 135mg tablets,2021-01,4.9
Mebeverine 135mg tablets,2021-04,4.66
Mebeverine 135mg tablets,2021-07,3.87
Mebeverine 135mg tablets,2021-10,3.88
Mebeverine 135mg tablets,2022-01,3.95
Mebeverine 135mg tablets,2022-04,3.66
Mebeverine 135mg tablets,2022-07,3.47
Mebeverine 135mg tablets,2022-10,3.29
Mebeverine 135mg tablets,2022-12,3.43
Mebeverine 135mg tablets,2023-01,3.6
Mebeverine 135mg tablets,2023-04,4.62
Mebeverine 135mg tablets,2023-07,6.56
Mebeverine 135mg tablets,2023-10,5.93
Mebeverine 135mg tablets,2024-01,4.87
Mebeverine 135mg tablets,2024-04,3.47
Mebeverine 135mg tablets,2024-07,3.53
Mebeverine 135mg tablets,2024-08,3.5
Mebeverine 135mg tablets,2024-09,3.5
Mebeverine 135mg tablets,2024-10,3.3
Mebeverine 135mg tablets,2025-01,2.76
Mebeverine 135mg tablets,2025-04,2.79
Mebeverine 135mg tablets,2025-07,2.28
Mebeverine 135mg tablets,2025-09,2.28
Mebeverine 135mg tablets,2025-10,2.3
Mebeverine 135mg tablets,2026-01,1.97
Mebeverine 200mg modified-release capsules,2021-04,7.6
Mebeverine 200mg modified-release capsules,2021-07,7.59
Mebeverine 200mg modified-release capsules,2021-10,5.9
Mebeverine 200mg modified-release capsules,2022-01,5.57
Mebeverine 200mg modified-release capsules,2022-04,5.35
Mebeverine 200mg modified-release capsules,2022-07,5.58
Mebeverine 200mg modified-release capsules,2022-10,4.01
Mebeverine 200mg modified-release capsules,2022-12,4.17
Mebeverine 200mg modified-release capsules,2023-01,3.78
Mebeverine 200mg modified-release capsules,2023-04,3.62
Mebeverine 200mg modified-release capsules,2023-07,3.29
Mebeverine 200mg modified-release capsules,2023-10,3.25
Mebeverine 200mg modified-release capsules,2024-01,3.35
Mebeverine 200mg modified-release capsules,2024-04,5.71
Mebeverine 200mg modified-release capsules,2024-07,7.16
Mebeverine 200mg modified-release capsules,2024-08,7.26
Mebeverine 200mg modified-release capsules,2024-09,7.26
Mebeverine 200mg modified-release capsules,2024-10,8.56
Mefenamic acid 500mg tablets,2021-01,23.64
Mefenamic acid 500mg tablets,2021-04,24.22
Mefenamic acid 500mg tablets,2021-07,20.8
Mefenamic acid 500mg tablets,2021-10,19.25
Mefenamic acid 500mg tablets,2022-01,16.16
Mefenamic acid 500mg tablets,2022-04,15.71
Mefenamic acid 500mg tablets,2022-07,17.37
Mefenamic acid 500mg tablets,2022-10,17.76
Mefenamic acid 500mg tablets,2022-12,18.56
Mefenamic acid 500mg tablets,2023-01,17.17
Mefenamic acid 500mg tablets,2023-04,14.67
Mefenamic acid 500mg tablets,2023-07,11.78
Mefenamic acid 500mg tablets,2023-10,9.93
Mefenamic acid 500mg tablets,2024-01,8.28
Mefenamic acid 500mg tablets,2024-04,8.27
Mefenamic acid 500mg tablets,2024-07,6.37
Mefenamic acid 500mg tablets,2024-08,6.44
Mefenamic acid 500mg tablets,2024-09,6.44
Mefenamic acid 500mg tablets,2024-10,5.92
Mefenamic acid 500mg tablets,2025-01,5.55
Mefenamic acid 500mg tablets,2025-04,4.94
Mefenamic acid 500mg tablets,2025-07,5.47
Mefenamic acid 500mg tablets,2025-09,5.47
Mefenamic acid 500mg tablets,2025-10,15.95
Mefenamic acid 500mg tablets,2026-01,20.39
Melatonin 1mg/ml oral solution sugar free,2023-04,144.48
Melatonin 1mg/ml oral solution sugar free,2023-07,129.18
Melatonin 1mg/ml oral solution sugar free,2023-10,127.05
Melatonin 1mg/ml oral solution sugar free,2024-01,120.97
Melatonin 1mg/ml oral solution sugar free,2024-04,124.1
Melatonin 1mg/ml oral solution sugar free,2024-07,59.3
Melatonin 1mg/ml oral solution sugar free,2024-08,61.35
Melatonin 1mg/ml oral solution sugar free,2024-09,61.35
Melatonin 1mg/ml oral solution sugar free,2024-10,49.43
Melatonin 1mg/ml oral solution sugar free,2025-01,22.59
Melatonin 1mg/ml oral solution sugar free,2025-04,18.76
Melatonin 1mg/ml oral solution sugar free,2025-07,15.27
Melatonin 1mg/ml oral solution sugar free,2025-09,15.27
Melatonin 1mg/ml oral solution sugar free,2025-10,10.94
Melatonin 1mg/ml oral solution sugar free,2026-01,9.31
Melatonin 2mg modified-release tablets,2022-04,10.38
Melatonin 2mg modified-release tablets,2023-04,8.25
Melatonin 2mg modified-release tablets,2023-07,6.53
Melatonin 2mg modified-release tablets,2023-10,5.32
Melatonin 2mg modified-release tablets,2024-01,4.49
Melatonin 2mg modified-release tablets,2024-04,3.96
Melatonin 2mg modified-release tablets,2024-07,3.49
Melatonin 2mg modified-release tablets,2024-08,3.46
Melatonin 2mg modified-release tablets,2024-09,3.46
Melatonin 2mg modified-release tablets,2024-10,3.69
Melatonin 2mg modified-release tablets,2025-01,2.69
Melatonin 2mg modified-release tablets,2025-04,2.71
Melatonin 2mg modified-release tablets,2025-07,2.45
Melatonin 2mg modified-release tablets,2025-09,2.45
Melatonin 2mg modified-release tablets,2025-10,2.06
Melatonin 2mg modified-release tablets,2026-01,1.7
Meloxicam 15mg tablets,2021-01,6.94
Meloxicam 15mg tablets,2021-04,6.19
Meloxicam 15mg tablets,2021-07,4.91
Meloxicam 15mg tablets,2021-10,4.16
Meloxicam 15mg tablets,2022-01,3.52
Meloxicam 15mg tablets,2022-04,2.81
Meloxicam 15mg tablets,2022-07,2.44
Meloxicam 15mg tablets,2022-10,2.84
Meloxicam 15mg tablets,2022-12,2.96
Meloxicam 15mg tablets,2023-01,2.26
Meloxicam 15mg tablets,2023-04,2.33
Meloxicam 15mg tablets,2023-07,2.08
Meloxicam 15mg tablets,2023-10,1.73
Meloxicam 15mg tablets,2024-01,1.35
Meloxicam 15mg tablets,2024-04,1.29
Meloxicam 15mg tablets,2024-07,1.38
Meloxicam 15mg tablets,2024-08,1.26
Meloxicam 15mg tablets,2024-09,1.26
Meloxicam 15mg tablets,2024-10,1.17
Meloxicam 15mg tablets,2025-01,1.05
Meloxicam 15mg tablets,2025-04,0.91
Meloxicam 15mg tablets,2025-07,0.9
Meloxicam 15mg tablets,2025-09,0.9
Meloxicam 15mg tablets,2025-10,0.87
Meloxicam 15mg tablets,2026-01,0.77
Meloxicam 7.5mg tablets,2021-01,3.76
Meloxicam 7.5mg tablets,2021-04,3.19
Meloxicam 7.5mg tablets,2021-07,3.49
Meloxicam 7.5mg tablets,2021-10,2.32
Meloxicam 7.5mg tablets,2022-01,1.94
Meloxicam 7.5mg tablets,2022-04,1.73
Meloxicam 7.5mg tablets,2022-07,1.5
Meloxicam 7.5mg tablets,2022-10,1.59
Meloxicam 7.5mg tablets,2022-12,1.65
Meloxicam 7.5mg tablets,2023-01,1.29
Meloxicam 7.5mg tablets,2023-04,1.27
Meloxicam 7.5mg tablets,2023-07,1.21
Meloxicam 7.5mg tablets,2023-10,1.11
Meloxicam 7.5mg tablets,2024-01,0.98
Meloxicam 7.5mg tablets,2024-04,0.93
Meloxicam 7.5mg tablets,2024-07,1.07
Meloxicam 7.5mg tablets,2024-08,0.94
Meloxicam 7.5mg tablets,2024-09,0.94
Meloxicam 7.5mg tablets,2024-10,0.83
Meloxicam 7.5mg tablets,2025-01,0.82
Meloxicam 7.5mg tablets,2025-04,0.9
Meloxicam 7.5mg tablets,2025-07,0.73
Meloxicam 7.5mg tablets,2025-09,0.73
Meloxicam 7.5mg tablets,2025-10,0.71
Meloxicam 7.5mg tablets,2026-01,0.69
Memantine 10mg tablets,2021-01,2.83
Memantine 10mg tablets,2021-04,2.51
Memantine 10mg tablets,2021-07,1.8
Memantine 10mg tablets,2021-10,1.47
Memantine 10mg tablets,2022-01,1.24
Memantine 10mg tablets,2022-04,1.2
Memantine 10mg tablets,2022-07,1.12
Memantine 10mg tablets,2022-10,1.12
Memantine 10mg tablets,2022-12,1.15
Memantine 10mg tablets,2023-01,1.15
Memantine 10mg tablets,2023-04,1.25
Memantine 10mg tablets,2023-07,1.17
Memantine 10mg tablets,2023-10,1.11
Memantine 10mg tablets,2024-01,1.08
Memantine 10mg tablets,2024-04,1.02
Memantine 10mg tablets,2024-07,1.34
Memantine 10mg tablets,2024-08,1.22
Memantine 10mg tablets,2024-09,1.22
Memantine 10mg tablets,2024-10,1.29
Memantine 10mg tablets,2025-01,1.24
Memantine 10mg tablets,2025-04,1.98
Memantine 10mg tablets,2025-07,1.82
Memantine 10mg tablets,2025-09,1.82
Memantine 10mg tablets,2025-10,1.24
Memantine 10mg tablets,2026-01,1.1
Memantine 10mg/ml oral solution sugar free,2021-01,16.55
Memantine 10mg/ml oral solution sugar free,2021-04,14.76
Memantine 10mg/ml oral solution sugar free,2021-07,12.77
Memantine 10mg/ml oral solution sugar free,2021-10,9.01
Memantine 10mg/ml oral solution sugar free,2022-01,7.74
Memantine 10mg/ml oral solution sugar free,2022-04,7.38
Memantine 10mg/ml oral solution sugar free,2022-07,6.97
Memantine 10mg/ml oral solution sugar free,2022-10,7.32
Memantine 10mg/ml oral solution sugar free,2022-12,7.64
Memantine 10mg/ml oral solution sugar free,2023-01,7.26
Memantine 10mg/ml oral solution sugar free,2023-04,7.46
Memantine 10mg/ml oral solution sugar free,2023-07,6.28
Memantine 10mg/ml oral solution sugar free,2023-10,4.69
Memantine 10mg/ml oral solution sugar free,2024-01,8.37
Memantine 10mg/ml oral solution sugar free,2024-04,18.9
Memantine 10mg/ml oral solution sugar free,2024-07,18.51
Memantine 10mg/ml oral solution sugar free,2024-08,19.04
Memantine 10mg/ml oral solution sugar free,2024-09,19.04
Memantine 10mg/ml oral solution sugar free,2024-10,26.08
Memantine 10mg/ml oral solution sugar free,2025-01,13.82
Memantine 10mg/ml oral solution sugar free,2025-04,12.87
Memantine 10mg/ml oral solution sugar free,2025-07,13.33
Memantine 10mg/ml oral solution sugar free,2025-09,13.33
Memantine 10mg/ml oral solution sugar free,2025-10,8.94
Memantine 10mg/ml oral solution sugar free,2026-01,8.08
Memantine 20mg tablets,2021-01,7.19
Memantine 20mg tablets,2021-04,4.68
Memantine 20mg tablets,2021-07,3.08
Memantine 20mg tablets,2021-10,2.03
Memantine 20mg tablets,2022-01,1.79
Memantine 20mg tablets,2022-04,1.53
Memantine 20mg tablets,2022-07,1.38
Memantine 20mg tablets,2022-10,1.42
Memantine 20mg tablets,2022-12,1.47
Memantine 20mg tablets,2023-01,1.51
Memantine 20mg tablets,2023-04,1.6
Memantine 20mg tablets,2023-07,1.46
Memantine 20mg tablets,2023-10,1.31
Memantine 20mg tablets,2024-01,1.21
Memantine 20mg tablets,2024-04,1.19
Memantine 20mg tablets,2024-07,1.54
Memantine 20mg tablets,2024-08,1.43
Memantine 20mg tablets,2024-09,1.43
Memantine 20mg tablets,2024-10,1.98
Memantine 20mg tablets,2025-01,1.57
Memantine 20mg tablets,2025-04,2.94
Memantine 20mg tablets,2025-07,2.86
Memantine 20mg tablets,2025-09,2.86
Memantine 20mg tablets,2025-10,1.91
Memantine 20mg tablets,2026-01,1.47
Mercaptopurine 50mg tablets,2021-07,20.76
Mercaptopurine 50mg tablets,2021-10,11.25
